_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_many_people_can_you_see_in_the_image,the_difficulty_of_this_task_is,id,image_url
575325179,10/19/2014 01:23:45,1435193867,10/19/2014 01:22:17,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,31,Normal,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325179,10/19/2014 01:27:08,1435196705,10/19/2014 01:20:18,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,28,Normal,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325179,10/19/2014 01:57:22,1435219612,10/19/2014 01:55:47,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,25,Hard,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325179,10/19/2014 02:06:42,1435228476,10/19/2014 02:05:28,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325179,10/19/2014 02:17:02,1435236037,10/19/2014 02:15:54,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,30,Easy,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325180,10/19/2014 00:20:07,1435147939,10/19/2014 00:16:28,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,27,Normal,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 01:01:13,1435175185,10/19/2014 01:00:19,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 01:12:20,1435185140,10/19/2014 01:06:11,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,24,Normal,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 01:13:30,1435186074,10/19/2014 01:11:05,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,32,Hard,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 01:19:33,1435190641,10/19/2014 01:18:10,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,24,Normal,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 01:28:29,1435197718,10/19/2014 01:24:46,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,19,Normal,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 01:45:13,1435210539,10/19/2014 01:44:37,false,instagc,0.2152,21319315,USA,PA,Lebanon,50.164.80.73,25,Easy,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 01:55:45,1435218363,10/19/2014 01:53:15,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,23,Normal,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 02:15:11,1435234718,10/19/2014 02:11:55,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325180,10/19/2014 02:17:02,1435236036,10/19/2014 02:15:54,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,20,Easy,count47,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200511.jpg
575325181,10/19/2014 00:21:43,1435148794,10/19/2014 00:21:04,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,20,Easy,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 01:04:00,1435177500,10/19/2014 01:02:06,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,25,Normal,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 01:04:16,1435177735,10/19/2014 00:51:00,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,20,Normal,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 01:09:24,1435182647,10/19/2014 01:07:30,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,23,Normal,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 01:15:12,1435187468,10/19/2014 01:14:34,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,24,Hard,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 01:20:30,1435191426,10/19/2014 01:18:07,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,21,Normal,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 01:57:22,1435219610,10/19/2014 01:55:47,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,17,Normal,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 02:00:32,1435222552,10/19/2014 01:56:42,false,fusioncash,0.4119,19291730,USA,NC,Hickory,97.89.113.70,21,Hard,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 02:06:42,1435228466,10/19/2014 02:05:28,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325181,10/19/2014 02:45:37,1435256391,10/19/2014 02:39:56,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,20,Easy,count48,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200540.jpg
575325182,10/19/2014 01:04:40,1435178039,10/19/2014 01:04:02,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,15,Normal,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 01:06:07,1435179470,10/19/2014 01:04:20,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,18,Normal,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 01:13:30,1435186075,10/19/2014 01:11:05,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,30,Hard,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 01:15:14,1435187488,10/19/2014 01:13:24,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,20,Normal,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 01:16:35,1435188410,10/19/2014 01:15:16,false,clixsense,0.39,10390268,USA,NY,Kingston,100.40.134.199,30,Hard,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 01:22:16,1435192694,10/19/2014 01:20:59,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,19,Normal,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 01:34:18,1435202063,10/19/2014 01:31:16,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,18,Normal,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 01:48:08,1435212651,10/19/2014 01:45:42,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 02:19:28,1435238052,10/19/2014 02:17:59,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,20,Easy,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325182,10/19/2014 02:46:27,1435257014,10/19/2014 02:44:59,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,22,Normal,count49,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200543.jpg
575325183,10/19/2014 00:21:03,1435148516,10/19/2014 00:20:09,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,28,Easy,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 00:50:55,1435167732,10/19/2014 00:39:50,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,25,Normal,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 01:02:05,1435175904,10/19/2014 01:01:14,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 01:16:29,1435188351,10/19/2014 01:15:14,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,26,Normal,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 01:17:12,1435188846,10/19/2014 01:16:37,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,28,Hard,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 01:18:09,1435189526,10/19/2014 01:16:35,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,22,Normal,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 01:37:22,1435204364,10/19/2014 01:35:43,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,22,Hard,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 01:45:39,1435210853,10/19/2014 01:43:12,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,25,Normal,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 02:19:28,1435238054,10/19/2014 02:17:59,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325183,10/19/2014 02:22:24,1435240276,10/19/2014 02:18:37,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,28,Normal,count50,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200556.jpg
575325184,10/19/2014 00:58:23,1435172985,10/19/2014 00:57:33,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 01:12:20,1435185139,10/19/2014 01:06:11,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,26,Normal,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 01:13:09,1435185777,10/19/2014 01:10:45,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,25,Normal,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 01:20:30,1435191430,10/19/2014 01:18:07,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,24,Hard,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 01:41:57,1435207814,10/19/2014 01:39:29,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,20,Normal,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 02:08:32,1435230094,10/19/2014 02:06:45,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 02:16:44,1435235848,10/19/2014 02:14:30,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,30,Normal,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 02:32:29,1435247329,10/19/2014 02:20:42,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,30,Easy,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 02:49:12,1435258992,10/19/2014 02:48:08,false,gifthulk,0.5042,30142697,USA,FL,Jacksonville,24.129.68.254,22,Hard,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325184,10/19/2014 02:59:47,1435266128,10/19/2014 02:57:50,false,instagc,0.5076,18386513,USA,TN,Knoxville,98.70.105.203,30,Normal,count51,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200644.jpg
575325185,10/19/2014 01:08:11,1435181399,10/19/2014 01:07:14,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,25,Normal,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 01:12:20,1435185137,10/19/2014 01:06:11,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,25,Normal,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 01:18:09,1435189531,10/19/2014 01:16:35,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,27,Normal,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 01:28:29,1435197715,10/19/2014 01:24:46,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,21,Easy,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 01:37:22,1435204369,10/19/2014 01:35:43,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,27,Hard,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 01:44:37,1435210000,10/19/2014 01:43:50,false,instagc,0.2152,21319315,USA,PA,Lebanon,50.164.80.73,30,Easy,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 01:48:35,1435213011,10/19/2014 01:46:20,false,instagc,0.5533,23962923,USA,CA,Van Nuys,172.248.184.29,29,Normal,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 02:16:49,1435235925,10/19/2014 02:15:15,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 02:44:14,1435255523,10/19/2014 02:40:18,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,30,Normal,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325185,10/19/2014 02:59:47,1435266134,10/19/2014 02:57:50,false,instagc,0.5076,18386513,USA,TN,Knoxville,98.70.105.203,30,Easy,count52,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200656.jpg
575325186,10/19/2014 00:39:44,1435160115,10/19/2014 00:37:20,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,22,Easy,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 01:04:40,1435178038,10/19/2014 01:04:02,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 01:17:12,1435188848,10/19/2014 01:16:37,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,26,Hard,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 01:20:59,1435191784,10/19/2014 01:19:35,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,23,Normal,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 01:28:29,1435197733,10/19/2014 01:24:46,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,22,Normal,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 01:48:35,1435213019,10/19/2014 01:46:20,false,instagc,0.5533,23962923,USA,CA,Van Nuys,172.248.184.29,20,Normal,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 01:51:48,1435215337,10/19/2014 01:44:10,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,21,Normal,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 02:16:49,1435235920,10/19/2014 02:15:15,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 02:32:29,1435247332,10/19/2014 02:20:42,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325186,10/19/2014 02:44:14,1435255521,10/19/2014 02:40:18,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,25,Normal,count53,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200731.jpg
575325187,10/19/2014 00:08:51,1435140845,10/19/2014 00:06:30,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,27,Hard,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 01:08:11,1435181403,10/19/2014 01:07:14,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,15,Normal,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 01:20:13,1435191281,10/19/2014 01:12:25,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,25,Normal,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 01:20:59,1435191786,10/19/2014 01:19:35,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,25,Normal,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 01:23:07,1435193218,10/19/2014 01:21:51,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,21,Normal,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 01:58:47,1435220789,10/19/2014 01:57:23,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,21,Normal,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 02:11:40,1435232315,10/19/2014 02:10:17,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 02:14:58,1435234567,10/19/2014 02:13:40,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 02:38:51,1435251835,10/19/2014 02:24:26,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,26,Easy,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325187,10/19/2014 03:02:16,1435267849,10/19/2014 03:01:57,false,instagc,0.5076,18386513,USA,TN,Knoxville,98.70.105.203,25,Easy,count54,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200735.jpg
575325188,10/19/2014 00:37:14,1435158334,10/19/2014 00:35:14,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,21,Normal,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 00:55:24,1435170619,10/19/2014 00:54:30,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 01:15:03,1435187291,10/19/2014 01:13:11,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,22,Normal,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 01:29:18,1435198176,10/19/2014 01:28:58,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,22,Normal,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 01:41:57,1435207816,10/19/2014 01:39:29,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,16,Normal,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 01:45:13,1435210538,10/19/2014 01:44:37,false,instagc,0.2152,21319315,USA,PA,Lebanon,50.164.80.73,20,Easy,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 01:48:35,1435213010,10/19/2014 01:46:20,false,instagc,0.5533,23962923,USA,CA,Van Nuys,172.248.184.29,21,Normal,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 02:08:32,1435230097,10/19/2014 02:06:45,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 02:24:24,1435241723,10/19/2014 02:22:27,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,26,Easy,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325188,10/19/2014 02:45:37,1435256393,10/19/2014 02:39:56,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count55,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200815.jpg
575325189,10/19/2014 00:13:26,1435143956,10/19/2014 00:08:52,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,25,Hard,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 00:21:03,1435148514,10/19/2014 00:20:09,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,25,Easy,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 01:04:16,1435177734,10/19/2014 00:51:00,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,24,Normal,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 01:07:13,1435180544,10/19/2014 01:05:26,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,18,Normal,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 01:07:51,1435181162,10/19/2014 01:05:51,false,clixsense,0.775,11106820,USA,MA,Taunton,108.49.222.138,40,Normal,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 01:16:35,1435188407,10/19/2014 01:15:16,false,clixsense,0.39,10390268,USA,NY,Kingston,100.40.134.199,25,Easy,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 01:23:35,1435193645,10/19/2014 01:23:07,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,22,Normal,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 01:23:45,1435193870,10/19/2014 01:22:17,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,23,Normal,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 01:43:08,1435208874,10/19/2014 01:39:56,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Hard,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325189,10/19/2014 01:44:09,1435209628,10/19/2014 01:42:00,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,20,Normal,count56,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200820.jpg
575325190,10/19/2014 01:01:13,1435175183,10/19/2014 01:00:19,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325190,10/19/2014 01:15:03,1435187293,10/19/2014 01:13:11,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,23,Normal,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325190,10/19/2014 01:16:35,1435188408,10/19/2014 01:15:16,false,clixsense,0.39,10390268,USA,NY,Kingston,100.40.134.199,17,Easy,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325190,10/19/2014 01:23:35,1435193644,10/19/2014 01:23:07,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,22,Easy,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325190,10/19/2014 01:35:41,1435203056,10/19/2014 01:34:19,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,20,Hard,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325190,10/19/2014 01:45:45,1435210915,10/19/2014 01:41:44,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.96,21,Normal,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325190,10/19/2014 02:18:51,1435237571,10/19/2014 02:16:54,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325190,10/19/2014 02:39:53,1435252659,10/19/2014 02:32:31,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
575325190,10/19/2014 02:44:58,1435255965,10/19/2014 02:44:15,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,21,Normal,count57,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200825.jpg
